trip_id,start_time,end_time,headway_secs,exact_times
e21bd9f8-bc5b-4a2b-9525-0d809ba6e4fc,05:00:00,06:00:00,600,0
eab51608-a5a7-479f-b369-1becd665d72e,14:48:00,15:00:00,720,0
780575cf-a8bf-4152-8318-15b7a7209244,14:00:00,23:00:00,3600,0
9683db1a-e806-4f17-886a-e8ba016754e2,07:00:00,08:00:00,900,0
0b9128f1-51a6-4c36-8e1e-83780f9ec588,10:00:00,13:00:00,1200,0
de7a803e-a656-4134-a8e6-a9005e26d14f,07:00:00,08:00:00,1200,0
3e6e20ce-ed05-4c60-8e7e-ac3922b039b8,18:05:00,20:29:00,4320,0
4c3a1ab6-9357-4645-926d-afb8b2ad13b2,14:32:00,18:05:00,4260,0
6022242e-dba7-40ac-af17-367b10843430,20:00:00,23:00:00,3600,0
298b6a7f-1cc0-4738-a5ed-ec7619d6fbb2,08:00:00,09:00:00,1800,0
158433cc-faec-4c2c-8d41-f3fe63d753f6,06:00:00,08:34:00,1320,0
e12104fa-d6a9-453f-8d2a-66ad10954af1,14:00:00,16:00:00,1200,0
44fa34c3-b1aa-4b67-b8c8-7e87ba037630,17:00:00,18:00:00,1200,0
7f664298-9291-4f72-8519-e0066e901a42,07:00:00,12:00:00,1200,0
ce0a3b72-8e12-4dce-b6cb-9dd51ca30e2d,12:00:00,13:00:00,720,0
33ecdd06-513d-4bdd-92de-fc55df2c09fc,16:00:00,17:00:00,1200,0
6bf088ad-e60e-4266-946a-5f2be591f083,18:00:00,21:00:00,900,0
f48654ff-137c-4c13-b665-6bb0a18d0671,04:00:00,04:45:00,2700,0
4f65abde-6259-4428-8b06-6d7c8192f55d,04:45:00,08:33:00,3420,0
158beee9-8699-49d2-91ee-eac364d545f3,08:33:00,19:11:00,3480,0
deef5366-7221-4d3d-9699-e4b9542edf17,19:11:00,22:47:00,3240,0
aa9f4eec-30c9-4cd4-a115-9b0e09318e75,05:00:00,07:00:00,1200,0
2f35f337-e66b-4d15-a722-a9eb7dc8b246,11:00:00,13:00:00,300,0
990611ec-fb02-45f2-995e-67e551ecb17a,16:00:00,17:00:00,900,0
b6919ddf-d934-4bf6-a4c4-019b17564ea9,20:00:00,24:00:00,3600,0
20681de8-be82-4653-8e01-98416e8ba62d,11:00:00,12:00:00,720,0
c08dda50-e329-4b3a-a09f-1d219342c575,05:00:00,06:00:00,3600,0
810cb276-b464-44ab-8fb9-925861b110a3,08:00:00,09:00:00,3600,0
0a632d39-0ebb-4add-ae1e-4610ac9a5ab4,09:00:00,11:00:00,1800,0
1d3d8afc-2871-4cc1-9392-a311a903e4b5,17:00:00,18:00:00,1800,0
8f63048f-21a5-4e45-a640-8e7a2453630e,06:00:00,08:00:00,1200,0
8d5a4d4e-7602-45ee-9e63-9337494dd7b1,04:54:00,08:02:00,2820,0
d688b3b3-d9ec-4ea7-8793-5ef444bd45c4,08:02:00,11:14:00,2880,0
7e97be5c-3f38-48b0-9693-6cb6f7554522,08:00:00,09:00:00,1800,0
a3426627-ffed-4a32-91e5-d9e145eb0717,09:00:00,10:00:00,3600,0
51c2a1cf-93b3-4eef-8cf1-700a6ef8d9a9,13:00:00,15:00:00,3600,0
e04cf9ab-c393-495f-8200-ca311778e894,16:00:00,17:00:00,1200,0
ef189f17-9c07-4d1d-8903-9f1fe57f6efd,19:00:00,23:00:00,3600,0
41f28653-1469-47dc-81cb-fc3190eb88e1,17:00:00,19:00:00,1800,0
6ed68695-1325-449a-9581-dd7b5f42fe8d,04:00:00,05:00:00,3600,0
f643688d-a292-49f1-b527-982573e4cd81,17:00:00,19:00:00,1800,0
67c2425f-a6d1-42a1-a9bf-1a97d8b1eb89,05:00:00,06:00:00,3600,0
639f9aac-11ed-4b17-8da9-1d9d9ce5bca1,04:00:00,04:54:00,3240,0
0b93a509-76b6-4561-9adb-64cd7a2efbbe,11:14:00,14:30:00,2940,0
0e03d272-74cd-4948-bb62-97507ac154a2,11:00:00,12:00:00,1800,0
6e2791b4-eb23-4d43-be70-3bbb858fae68,05:00:00,06:00:00,3600,0
0aaf243c-8b4c-47aa-8b4f-6cff3238eb2f,12:00:00,19:00:00,1200,0
abd19e16-77c8-4482-a79d-5d7fda7a762f,09:00:00,13:00:00,1200,0
99a825b7-a1ec-4b50-ab5e-2fbd85b527e2,11:34:00,12:00:00,1560,0
40d380fd-e4d7-45f5-a7b4-b069854adc03,20:00:00,21:00:00,3600,0
89107526-b05d-4c3a-a595-de428aadac08,06:00:00,14:00:00,1800,0
26845cc5-8393-4ea2-9e48-b61432f4dc78,14:00:00,15:00:00,3600,0
cce56fb3-77b9-4a75-b981-7af291574d69,13:00:00,22:00:00,3600,0
62e7752b-bc86-41b0-ad2c-078b08f1a44f,18:00:00,19:00:00,1800,0
cec6f06e-8c1c-448b-8bbd-9f8d190bbb27,18:00:00,18:35:00,2100,0
72aef8b8-2fbb-4d01-962e-c5790944121f,09:00:00,10:00:00,1800,0
244a35c9-cb3e-4583-b9fc-9fb0a922aabc,06:00:00,08:00:00,900,0
f3124bb9-3094-40e5-a439-a6a0fd10c2b1,19:00:00,21:00:00,3600,0
8e45c89c-cd3c-4d5e-a350-24c7339f6954,15:00:00,16:00:00,1800,0
233dd745-1826-450e-94e5-7ae64a939a96,13:00:00,16:00:00,3600,0
e31aae98-0a81-4486-badd-6de3aad3815b,04:00:00,05:00:00,1800,0
83dfc5d0-e543-4731-9338-a5242a4bd207,23:00:00,25:00:00,3600,0
7805e240-df7e-4863-9f77-26b3e68598bc,06:00:00,07:00:00,900,0
3bae540c-70da-430f-a53d-a88cf8211bcd,13:00:00,15:00:00,1200,0
9ad902aa-e0f4-466b-a5f5-ffc7601b5bbf,14:30:00,17:34:00,2760,0
0d1c7092-b8ac-4f19-905f-322dc4436201,12:00:00,13:00:00,1200,0
90a40407-0e87-4e09-9763-40de3481c512,08:00:00,10:00:00,1800,0
2d05493c-f2af-4ac7-a999-da10c00a7062,15:49:00,16:00:00,660,0
4a9f4f75-6231-458e-b0e5-903e83bb941b,20:00:00,23:00:00,3600,0
320cb813-6255-46cb-bed8-b45ce15a5d2b,05:00:00,05:49:00,420,0
4a27cb2d-fe1e-4904-8b8d-0e192c904cb8,11:00:00,11:49:00,420,0
4b783c37-fee5-4d37-b167-eae9a96d32f1,11:49:00,12:00:00,660,0
1aa3f013-dd29-451c-b2e8-11191b676c87,08:36:00,09:00:00,1440,0
b5720c01-a623-4311-9285-3708ae310fb4,21:00:00,23:00:00,3600,0
93e2fb9d-21ba-4df5-9de6-0242f51abfd8,16:00:00,17:00:00,900,0
894b11b0-8643-42c4-b220-b3de72b2a12d,06:00:00,07:00:00,1800,0
7ac7d1b5-2281-4eb9-8c3d-08bdde6e0997,05:00:00,06:00:00,1800,0
b1fb20fb-aa74-45ad-8d48-4df385691c25,06:00:00,11:00:00,1800,0
378be24e-6c57-47e4-a4d5-e720594e30e0,09:00:00,10:00:00,900,0
3544f32c-6f14-4fa3-bfc0-992e7ea5bd32,17:34:00,21:58:00,2640,0
7363f7c8-ccb5-44e2-ad24-2cc902610efc,05:00:00,23:00:00,3600,0
5247dbdc-9bc7-444d-9db1-05e40a7b94da,06:00:00,07:00:00,900,0
5ca6defd-9e45-4852-a54e-b830306dffe7,17:00:00,18:00:00,900,0
8bbc1255-6566-4725-8e5b-90077e1deba8,04:00:00,06:00:00,3600,0
0c1d08ea-ac6a-41a6-9405-2173b618039e,06:00:00,08:34:00,1320,0
a657d00b-978b-4bc9-ae3d-f7f1922cf651,09:00:00,11:00:00,3600,0
9e7c6438-b25a-40d2-8597-acf700b0504b,12:00:00,14:00:00,3600,0
403dd790-0ab8-4673-b30a-226f913fd777,06:00:00,08:00:00,3600,0
7ea472bd-b0fb-4880-ba2b-f526d2bd173d,16:00:00,22:00:00,3600,0
8e0040f4-153b-438c-b839-c880710ac3aa,12:00:00,16:00:00,1800,0
eb87f3a1-0302-4b66-a4ae-217797071925,18:00:00,21:30:00,1800,0
a318275f-cb49-4c35-8b25-3dde55efb0c6,14:00:00,19:00:00,1800,0
08abe954-8af5-4350-8bb1-de252755fe3f,06:00:00,10:00:00,900,0
b5dd9619-80a8-4796-9708-d452c7fdd602,19:00:00,23:00:00,3600,0
0ef0e268-7209-48b6-9967-779df3b75910,14:00:00,16:00:00,900,0
fb427b87-b2df-494c-89e2-297148c04b49,16:00:00,18:00:00,1200,0
282bbad4-e6c0-4d18-bdf9-2a31e127e92d,17:00:00,19:00:00,1200,0
d39cab8d-4d4f-41c0-aed1-3c2ca6919125,19:00:00,22:00:00,1800,0
95e2b8fe-8ce4-4ab1-a57b-628d50d9cad5,12:00:00,17:00:00,1800,0
b84dd7e3-85da-4e16-b146-781e56f6c5e2,03:00:00,05:00:00,3600,0
088e418c-0f85-4721-ad08-abc62c1194bd,17:00:00,18:00:00,1200,0
c770864f-2356-49ca-b0b0-3a5060f9adce,05:00:00,10:00:00,1800,0
4bc21526-427f-4f8f-b622-189600be0d94,03:00:00,04:00:00,3600,0
230f4d78-4d5e-48a2-9d10-2b557a2b58d0,08:00:00,10:00:00,1800,0
c6cb30de-e616-4ff4-83d7-3e758418b18a,06:00:00,08:00:00,1200,0
3e5fc848-45ca-46a0-a8fa-d270ca81c767,04:00:00,05:00:00,3600,0
9e4d6b3e-97aa-49c1-bd98-d26b6806dc2c,05:00:00,06:00:00,1200,0
36b0c884-d704-43ed-a600-97901e8a110f,09:00:00,11:00:00,3600,0
cd08e11f-3702-487f-95fb-28177fdd0b85,04:00:00,05:00:00,3600,0
a2599d17-4832-4c8b-8e5b-967d5556c315,12:00:00,14:00:00,1200,0
bc7e545f-312d-42c6-abd7-1befa5cf7a3a,14:00:00,15:00:00,1800,0
86c81c23-9ffd-4c44-afba-ce9ae87f295a,06:00:00,07:00:00,1800,0
df4895d5-bcd4-4a52-80de-7f87b9d0a607,12:00:00,14:00:00,1200,0
d117e23b-a055-4b3c-bab5-2bc430f57e39,14:00:00,16:00:00,1800,0
4932bb26-b422-4599-865e-636e658d415b,17:00:00,18:00:00,900,0
e5741884-776d-4897-a7ae-6f63185a6de6,04:40:00,10:40:00,3600,0
9d76d973-dba9-4c38-87e6-5ee493233a57,19:00:00,23:30:00,1800,0
55022bf1-bc57-4be7-b4bc-07f53c463f41,10:40:00,20:00:00,4800,0
29a6e6d7-39c0-460a-b186-3fafea720deb,19:49:00,20:00:00,660,0
00bd3f30-3377-4b3b-89d4-178e6a5ecc9a,14:00:00,15:00:00,1200,0
d203d641-adec-4de2-88af-971729eb83b6,16:00:00,17:00:00,3600,0
166beb8b-17d0-4476-ad24-d8994eeec805,16:00:00,17:00:00,1200,0
c37daa18-9835-487c-80be-8b4daa1dd2ce,06:00:00,09:00:00,1080,0
a131dd17-13a5-4317-9687-0fff9413a43e,14:00:00,15:00:00,1800,0
e2b5f867-9a38-468b-93ec-0e53ac54b5cc,15:00:00,18:00:00,1800,0
53146376-3321-4c1a-85c9-fdffd6695f2a,06:00:00,13:00:00,1800,0
939c0d40-a5ef-4a34-a95c-777ad8d34039,11:00:00,12:00:00,1800,0
c32ff1f3-cef4-4789-b589-3c571df989ae,14:00:00,15:00:00,1800,0
cde4ae35-b12e-4f85-9909-8704dfc4d2c7,05:00:00,06:00:00,1200,0
1b2c0906-31cb-4493-af1c-beea44ec222c,16:00:00,17:00:00,1800,0
4c896e88-0517-4d22-b740-b08259c568e5,12:00:00,14:40:00,960,0
ac0c531d-c1e6-4b2b-9559-d5b4530d9280,08:34:00,09:00:00,1560,0
738629aa-ad0a-4141-9ec1-84d7c2a4a848,09:00:00,10:00:00,1800,0
c89f01d7-cadc-4dab-b36a-fd2104a0c6ae,14:00:00,17:00:00,1800,0
3b9f1509-7b98-48fb-82c2-78cc6109352b,11:00:00,12:00:00,1800,0
d69b51f1-a4a9-4ac6-b494-9ad9cf8e4765,16:05:00,16:45:00,2400,0
4894e765-62c5-4287-81a1-2c93fcaf5837,20:00:00,23:00:00,3600,0
6aa95486-f7bf-4e94-8f29-d3d339862187,08:00:00,13:00:00,1800,0
59112300-39e1-46e6-b346-a569fed265db,06:00:00,09:00:00,900,0
759ffd08-4ce5-48bc-b1cb-1c2bc4d11655,05:00:00,06:00:00,1200,0
33402c9c-6a0b-46b7-a8f9-8d5b53fd50f4,12:00:00,13:00:00,1800,0
74735afa-5f30-41a4-8d5f-c4e14aeededc,05:00:00,08:00:00,1800,0
b7362ac3-6809-4768-bac8-ea065d578fc0,09:00:00,12:00:00,1800,0
0e0b079d-3d1b-40ce-bb83-33c00bbab576,12:00:00,13:00:00,1200,0
b15513c2-3109-4924-8824-74cbd574dca5,09:00:00,10:00:00,900,0
75753f9c-29b0-4185-ac30-64cc37d6f1c2,18:00:00,21:00:00,900,0
f2a0ee68-4943-4692-8215-9d566fc7783a,05:00:00,06:00:00,1800,0
4cfdb5be-7595-4288-92d2-8e42fe9b8152,17:36:00,18:00:00,1440,0
3cfc1c12-87b2-491a-bf6c-636a63723087,12:00:00,12:49:00,420,0
13121557-ad8b-4a92-b710-2bc493f92062,11:00:00,12:00:00,720,0
9a5eaed6-2734-4efc-bcbc-a7d9b873a032,10:00:00,11:00:00,1200,0
3f3ce66f-9535-408c-952d-68a746e402e7,13:00:00,15:00:00,1800,0
f8c39ab8-b293-4ac1-a200-18fe749e13b2,15:49:00,16:00:00,660,0
bbe9f2ed-6a8b-4fc4-92ce-bd6c7aa9fb0b,05:00:00,06:00:00,3600,0
7c2a8e12-d19e-4199-8474-04a97c727a82,21:00:00,23:00:00,3600,0
ce13b17e-45ba-4332-b1e0-2ddba797c44f,09:00:00,10:00:00,3600,0
77859cba-5c9e-4392-a4c3-7d69477bd371,09:00:00,11:00:00,1200,0
b3474d02-9ab0-4e6e-a446-c40fd9fa9237,17:00:00,18:00:00,600,0
8b089492-c29e-460c-b40f-7bce5743e75e,20:00:00,23:00:00,3600,0
abb07f70-d17e-4457-945e-ef2eb63c06de,08:00:00,09:00:00,900,0
8365c287-a09d-41da-9d5f-ed48678a2853,15:00:00,16:00:00,1800,0
f94e344b-79b0-4be1-9dc4-0177487e904c,07:00:00,09:00:00,1200,0
39fecaf0-ff88-4fdd-b56e-9624cb42ab3b,13:00:00,15:00:00,1800,0
03ad5b84-c160-42f0-b9e7-018b02c57e68,06:00:00,07:00:00,1200,0
0083ab49-c37e-45ad-8622-7a1c89aa8f34,15:00:00,16:00:00,720,0
d32c3ab3-555b-405b-b043-1cd9a08850ea,20:00:00,22:30:00,1800,0
4dbea47e-422e-4121-b82e-8923a2bdde0e,05:00:00,07:00:00,900,0
1191019a-1aeb-451e-a2da-f17dca8aea49,19:00:00,20:00:00,1800,0
f90e4b95-8ebb-4817-a640-cc11654a2f48,06:00:00,08:00:00,1800,0
3ebba8b7-1d42-4f06-87a2-579c6332a56f,25:00:00,29:00:00,3600,0
e7ccc9bb-dedb-4ba2-9c62-208289b0b2ed,23:00:00,24:00:00,1200,0
940fd51d-6be5-43d7-939d-1800306a6458,24:00:00,25:00:00,1800,0
92c916c7-a78a-4e77-b094-9ac04bbe1367,28:00:00,29:00:00,1200,0
f4cbd1de-6a6f-4e1a-bc22-c2d81fa43146,24:00:00,25:00:00,1200,0
904c37f1-0ee0-4675-a7e8-e2c1607ab054,26:00:00,27:00:00,1200,0
092fbfa7-102d-4315-b8f3-f6d00a1ec53a,27:00:00,28:00:00,1800,0
68a08b84-a416-4f18-bbfc-c2bcfbc7ba61,14:00:00,15:00:00,3600,0
ed1a97a2-67b2-4932-9dd8-aa3dfdb72996,12:00:00,23:00:00,3600,0
57f96dd7-0c3a-4f3d-9e34-49655dbd8dbc,07:00:00,08:00:00,3600,0
6d187c1c-bdaa-4484-abfa-d2a074459502,09:00:00,10:00:00,1800,0
9689fe46-20e0-43db-b2d8-9a37c25fa2fa,13:00:00,14:00:00,1800,0
32cce51a-2c0e-4f54-9a97-59dd871a7934,08:00:00,14:00:00,1800,0
10383a91-827d-489f-a58b-4e4e96f90359,11:00:00,12:00:00,900,0
5d8d50bd-ce7a-4876-9ba2-5b9837131c93,06:00:00,07:00:00,720,0
7a05a8c5-3164-4e05-8c4e-81bf4d8e0a93,10:00:00,12:00:00,1200,0
9eec655d-2d4a-4dc5-b63a-c492f0cd2d8e,15:00:00,17:42:00,540,0
0ce5262a-421e-41d6-ba8f-cb412772b31b,05:00:00,06:00:00,1800,0
9fad19b4-892d-41a0-be00-5af3d0cd73ae,04:00:00,05:00:00,1800,0
908c102b-844c-4db5-a713-0d0136849e1c,14:00:00,15:00:00,1800,0
2ff177f1-85a3-4f77-a436-0920a5a0a1ef,04:00:00,05:00:00,3600,0
49b25724-7725-430d-8fa9-0bd0989d2975,15:00:00,15:49:00,420,0
04fa6fd5-9e56-4494-99d5-e966ca7868c0,17:45:00,18:00:00,900,0
e68f9b42-63f7-4946-be39-6a82b31133a9,18:00:00,19:00:00,900,0
8d563876-33d7-41bf-a012-9a00bc6d13fb,15:00:00,16:00:00,1800,0
0cd77b60-8d50-463b-b8c8-75ddc03845e2,06:00:00,08:40:00,600,0
91bb7dfc-0918-407b-9091-38a764cefe55,05:00:00,06:00:00,1200,0
ac886831-90b0-45c6-bd25-98e3d966ae5b,15:00:00,17:00:00,600,0
c28cfc69-4553-4928-be8a-99a783e8696d,21:00:00,22:00:00,1800,0
79fc85e6-9e4f-42ad-8db0-080289672951,04:00:00,08:00:00,3600,0
47dec04e-eeb4-4a02-82fb-570b81fb3bfc,00:00:00,04:00:00,3600,0
9433a704-4df4-402b-8ffe-13e9ce06c952,16:00:00,18:00:00,900,0
7af59c68-e252-475d-81f2-19d587616e23,04:00:00,06:00:00,3600,0
f5465742-8067-45e8-8825-b4dd37ef8012,13:00:00,14:00:00,3600,0
96218de2-7a80-494d-9d6b-02f51285f371,11:00:00,12:00:00,1200,0
941b44f7-25f2-43fe-956d-950a7b82c09b,17:00:00,18:00:00,1200,0
188c3f69-83f6-4aee-8fc3-7d2fc4de102d,07:00:00,08:00:00,1200,0
fc275ffc-f2c4-4c34-9b32-e0a73e8470a6,07:00:00,12:00:00,1800,0
0e0ffd0f-7eba-47c9-8ac9-76a707ffde95,06:00:00,08:36:00,780,0
3bf5c5cb-8a0b-49dc-8d19-e2aa1af419bc,11:00:00,14:00:00,900,0
ce300c30-6e25-42f3-bc5a-5a17c6f080ae,19:00:00,20:00:00,1200,0
f3353237-99a3-4f6c-9ae9-7ac0c161a54b,17:00:00,18:00:00,1800,0
91b46fcc-e20e-48f3-b23b-c090baa51a76,12:00:00,14:00:00,1200,0
737266a8-43d1-4433-881d-62a21947d6a8,08:00:00,09:00:00,1800,0
6b7857e9-991e-416e-898f-dae8af372a4f,27:00:00,28:00:00,1200,0
b63b9219-9012-4a18-8b1b-cceda9ff6c85,22:00:00,28:00:00,3600,0
bc71cfc5-1bdc-4525-8459-838abea88353,11:28:00,11:57:00,1740,0
de79271c-83ab-4f82-9889-234320c9942e,23:00:00,27:00:00,1800,0
62a9caa6-37de-4a72-a813-f22103c6e2e9,22:00:00,27:00:00,3600,0
dfd50f68-6eb1-43f3-b8cb-b3ce3ed88944,27:00:00,28:00:00,1200,0
c034d01d-21d5-49f7-85dc-1be8610ad6d8,24:00:00,26:00:00,1800,0
3d413694-869b-4f99-b40b-eefaf86e0b13,04:00:00,06:00:00,900,0
f8504833-c531-4289-8c77-8f053d5db5a1,16:00:00,17:00:00,900,0
e59ba8e3-1eed-4292-a4e9-19c9191badcc,03:00:00,06:00:00,3600,0
d6c3b627-38ca-4a13-9466-62933aeed9c6,19:00:00,26:00:00,3600,0
02b034e4-972e-45a2-a6e9-eb67fd3d00f3,10:00:00,11:00:00,900,0
bd824613-7857-4439-963e-e80b2d22d872,20:00:00,22:30:00,1800,0
efa7b8b9-88ab-4789-871e-7c26fda63bba,06:00:00,08:00:00,720,0
92f815fc-1f0a-4dc7-b134-e2a67a770366,05:00:00,07:00:00,1800,0
27c1d132-40ff-44de-9b85-c698ce2994b8,04:00:00,06:00:00,3600,0
4bca707e-4eef-4f15-af8a-7b807bfae18b,08:00:00,09:00:00,900,0
76bea37d-2ccc-4981-9c08-01e4d5623be1,08:00:00,09:00:00,1200,0
0fa15bc3-11a7-42b1-a09d-2cf5cff3969b,10:00:00,13:00:00,720,0
c6362422-667e-46b4-ae5f-6d6814bfa199,18:00:00,20:40:00,960,0
a5706c81-21c7-49b0-b0de-9ad34e787553,17:00:00,19:00:00,720,0
b20acaff-bcac-4eb7-b57e-8594f4a23ba7,20:00:00,21:00:00,3600,0
8c43d9d0-2627-40e7-9274-c950e09c3a16,13:00:00,14:00:00,1200,0
89b04311-d972-420c-ae76-164eb830fa0f,21:00:00,22:00:00,1800,0
a1479701-9e3a-4500-a4a9-0b6584a94be5,04:00:00,05:00:00,3600,0
b99a3ff0-6f7a-416e-82fe-8e51580e70d4,06:00:00,10:00:00,900,0
69c2b39c-155a-4dbf-81c0-e7bcc8f25268,15:00:00,16:00:00,1200,0
578ba96c-07cb-47f7-97b4-e70e15c57617,17:00:00,18:00:00,1800,0
4e6d35f7-ae9a-4272-a82f-0d51354cd3d5,16:00:00,17:00:00,900,0
2b645148-9e57-4f5e-b86e-4c6229c0dcca,22:00:00,24:00:00,3600,0
7a654a64-8f62-4f80-b660-b49104f3b838,22:00:00,24:00:00,3600,0
31bc84e3-2aa2-4a03-ac4f-56797d7e758d,12:00:00,15:00:00,900,0
dbbbf912-46e1-4460-b519-e7b15a51b08c,10:00:00,12:00:00,3600,0
a4380ebb-fd18-4721-955a-98e266c67929,18:00:00,23:00:00,3600,0
653ff6c7-ae84-4997-9cc9-8a0941e156c5,04:00:00,06:00:00,1800,0
c8090db9-0d49-4caf-a295-f3a30bc822e9,20:00:00,21:00:00,1800,0
9d1ed95f-8c05-4359-939e-9928d69505b6,15:00:00,20:00:00,1200,0
7affffbf-a87d-490b-9219-ab6530fbe235,06:00:00,08:00:00,120,0
da0d5966-9d84-47d7-95a0-c8738ffbe1d2,15:00:00,19:00:00,1200,0
bf357408-6313-43a2-987a-a7d122a2ebdb,17:00:00,18:00:00,1200,0
fad23143-79a3-4f2b-99bc-49d7015ce35a,20:00:00,23:00:00,3600,0
33abde01-4811-4763-a056-49f8c8ed54de,05:00:00,06:00:00,3600,0
cc5419b2-1581-4d06-ba2f-d2891a77cd47,11:00:00,20:00:00,1800,0
e15c65a0-edf1-424f-bc45-a3bdf192af27,07:15:00,07:30:00,900,0
15791b5e-0994-4900-bb1f-644e22bbcd5a,09:00:00,11:00:00,720,0
bf826751-e75a-4e74-a18e-b84d75c01c24,06:00:00,07:00:00,900,0
8f7dbd7f-49c4-4c5b-81b6-7ca0f550ddb5,05:00:00,06:00:00,3600,0
9274d765-275b-413d-b5ab-fcc631425ea3,09:15:00,09:55:00,2400,0
84ce7413-540d-4413-9ba5-b4c3945ca59c,04:40:00,08:00:00,1200,0
7080b249-dd92-4c80-93de-3be86257b58c,08:34:00,09:00:00,1560,0
726f4c0f-5d1c-4d65-9cf6-8ec850bbee56,09:20:00,10:00:00,1200,0
a6af64ab-1ed7-4541-9cad-e9e02a9283d5,09:00:00,14:00:00,1800,0
0ba5ce06-f719-453c-b79c-0caac01b5761,05:00:00,06:00:00,3600,0
84b087fd-85b4-47a5-88c2-b1e7d0522326,18:00:00,20:00:00,1800,0
873fb456-de82-4592-810c-9b26526e54b2,00:00:00,03:00:00,3600,0
0a8c7aa5-e215-4b6c-a73f-78ac238f8fa8,06:00:00,08:00:00,1200,0
63c426ea-ba71-45e5-8d07-2c004da21183,21:00:00,22:00:00,1800,0
1636661e-fd3a-42bd-914e-37e1667cab49,18:00:00,19:00:00,1200,0
4c463d84-e954-4f2c-846b-d86f4637546f,05:00:00,08:00:00,1800,0
261785bc-2e13-4f17-886a-8e338bc392f7,12:00:00,13:00:00,1200,0
93301d6f-b2bd-48c6-afd5-20675f19e3b6,11:00:00,12:00:00,900,0
ebfad980-3245-4ae2-a90f-9191cc184527,16:00:00,17:00:00,1200,0
4f851427-1daa-4e80-925b-99dcf4c181da,10:00:00,11:00:00,1200,0
52962aef-0e20-4dd7-b4b7-d822b15b476d,21:00:00,23:40:00,2400,0
7a51d0f0-9fa5-46d9-ba10-5dd620af8bdc,04:15:00,05:15:00,1200,0
095dfec5-408f-402c-8454-45a7df2ac38f,21:40:00,25:00:00,2400,0
f0c14caf-d987-4ac5-80bf-8833effa027a,04:45:00,06:05:00,1200,0
fa96d884-16b2-44e3-9c6b-f8aaeec8261a,08:00:00,09:00:00,1800,0
4c4f76cf-7a92-447f-929f-c61b8c568336,19:00:00,20:00:00,1800,0
cf2b5f89-9b9a-4a6d-b778-6b5e2a01c95c,19:00:00,23:30:00,1800,0
8555cebd-5afe-417e-b3cf-7edba7a6f397,05:00:00,06:00:00,3600,0
5bf6dea8-540a-42a2-9753-54b8ac293635,17:00:00,18:00:00,1800,0
2c2f38a1-4552-4ddc-ac0f-772905b48106,14:00:00,15:00:00,3600,0
0bcf6cce-fd84-4a6a-b04d-4cb09e2b427d,20:30:00,21:30:00,1800,0
631040a5-036d-44e9-a1a6-08e6bfffa49e,06:00:00,09:00:00,900,0
a8de48e8-8aa5-42f8-b39c-5f97994eb208,06:00:00,07:00:00,1200,0
f027acb1-07a4-4a01-8870-bcb19441bef1,05:00:00,05:48:00,480,0
61a8c17c-df6e-42a0-847c-b7d451904849,16:00:00,17:00:00,1800,0
57bfb5c8-887c-4c6c-9a9c-9f9740961fba,12:00:00,13:00:00,1200,0
819b7411-3611-4fab-bc85-486550582398,08:00:00,09:00:00,900,0
e4bd0ef1-0167-4edf-9739-60666e9971c6,08:00:00,10:00:00,1800,0
3bbc2dd6-46ac-4526-9061-e941eb4e9dba,09:00:00,10:00:00,1800,0
defcbea5-c8f7-4822-81e8-babad0d6a7d6,08:00:00,15:00:00,1800,0
cd24841a-dd67-4e83-a545-15e56db9e042,20:30:00,21:30:00,1800,0
642b8ccf-bfe4-479e-96f8-c3f361a26b87,15:00:00,19:00:00,1800,0
a2f050d4-e555-47c8-b13e-e001fbab1002,18:00:00,19:00:00,1800,0
23a516e7-d696-4587-882a-7642f1dd4b6a,05:00:00,06:00:00,900,0
d0bf06df-43f5-4881-8a59-3b892eeebf2b,25:00:00,28:00:00,3600,0
5109a73b-115f-4546-8a49-d7fffac46316,14:00:00,19:00:00,1200,0
4adbfedf-a146-43b6-83d3-13ed70f0efb0,06:00:00,08:00:00,3600,0
6a414512-6ebd-495d-a631-3353874dfe0e,04:00:00,05:00:00,3600,0
c83e2109-0ba1-4a20-a052-dbb64b57da4d,05:00:00,06:00:00,1800,0
3fa0a037-4882-4f44-80a7-a2eeb0d45fc5,06:00:00,08:00:00,1200,0
3128c2e5-a951-4b5e-9343-a5b43c8f54ce,19:00:00,22:00:00,3600,0
c0d93e06-6daa-4eeb-b1d2-6cbc5f6cfe1d,09:00:00,12:00:00,3600,0
c2a156ed-f8c9-49f9-b573-f82a012f05ab,14:00:00,15:00:00,3600,0
a099893e-6b1f-4b29-bb9e-b57b5a7efa44,17:00:00,18:00:00,1200,0
35d49081-4352-4815-9d95-0c63ca9f7fd5,17:00:00,18:00:00,1800,0
f9fa7855-b9ce-4abb-ad42-c7acb7db4199,17:00:00,19:00:00,1800,0
612abc65-078b-4ce1-b61d-c3f7f32b91dd,05:00:00,06:00:00,900,0
d8b0196b-bd7a-41c7-bd9b-914558b60221,07:00:00,07:48:00,480,0
17967714-4459-469e-b97e-f737cb7e3c21,17:35:00,19:35:00,1200,0
d858b950-e80c-47d2-b44c-1a518e4829d3,06:00:00,07:00:00,600,0
3d07fa1b-aaaa-42a3-89dc-aac0cafee9d8,11:00:00,12:00:00,1200,0
7e854402-f2a0-4fb2-beca-fbdc677b6098,15:00:00,17:36:00,360,0
